535770046|478913385;536242630;532813291;607414650;498054567;532836814;496477592;525803575;543340219;536734533
602868202|603904608;541259814;415889940;445341450;458732944;463615466;465115128;465545721;466491010;469274954
609110507|605042625;545172732;512914192;537686284;531676774;538026407;609588243;604063032;605040699;537412086
544393712|538013374;544393748;535006387;544628028;486450343;493914451;508560904;518733127;521963283;522402054
608701523|544627149;537618977;544626882;602433581;508690450;527743141;535005457;537686168;602649121;605680183
535320318|601058894;601061381;538024861;505105258;533106167;534341471;531153670;601057813;544393740;535801160
600214006|519164680;542346119;466994637;530895465;467183839;527325986;537746455;522583206;530894583;538024840
600214007|536092611;500045253;519779866;495826812;505929711;516532856;538822372;496812650;512194796;516532836
538430548|462439740;601063970;537566104;535246044;606247778;212494506;425221546;432559640;432559658;435973729
497322490|531163274;531162837;506786397;605969182;605977314;528993961;510154892;510917079;525759625;536507786
481698218|521414017;512051117;512307192;513925044;510533307;519104929;523181982;527502222;498392047;458514812
534736201|530612030;520181064;520178971;481592453;520180750;520181075;519291710;479234743;517692404;518952404
535071231|495891659;468326068;451219055;481095625;495822678;607014399;295727333;315456573;330092497;442006742
609421643|530755239;517702079;543738472;537256561;161807365;212494506;414813194;425221546;432559640;432559658
471865088|527326020;533288472;542370338;1150561;161807365;168383707;212494506;292943374;307384075;323461431
522127876|344232369;510292067;270538245;400082644;602503141;499949022;503765095;522127455;602437159;436582536
495979014|437546303;451579512;471621280;472788180;478913113;488376562;488376957;494568252;498018955;506188526
513308417|523602665;476806516;517047939;523602914;495978760;502952673;500633700;485200281;534736181;482988254
460671496|603328611;537010091;604406570;544626458;602106492;603395492;522175093;538872919;600797939;503387828
600214026|600214064;540978547;606097476;518057862;605040676;504902793;530890451;540265943;541337106;530890430
538872919|534764421;531515803;534955026;543217754;532149973;539086458;544393718;535843690;539087912;540068221
544393740|539026478;531515031;531239102;534955026;601063970;544076699;478140019;537136899;534341471;541547823
607603213|532740949;471840962;474239406;477354942;477355023;490937882;492267921;494221313;494223806;496937007
600214030|602437124;522190960;605043024;522375023;504224086;504976586;528996056;537965811;542569567;600214036
607717905|601123716;496991411;535070290;538925510;604579129;538930545;544153788;539684416;536012196;487849674
483731276|518088544;533376840;527023853;527025426;540955511;527023878;441085880;505854811;532201041;532780861
600214036|463990500;600441931;528996056;522848088;543165737;502739706;511548242;504224086;504902812;600214030
607717909|1150561;161807365;168383707;196652199;292943374;306884123;307384075;323461431;329917442;336784679
537234521|478016143;537113255;381625650;430972915;432920767;437791046;444875096;449707791;450676698;456231915
495979032|479430455;496032010;523284171;280048344;406923816;407272928;421459776;429804606;429804902;429953342
516584162|516586709;459048974;529753703;529760142;501870704;530560831;530561375;491714626;428956124;533796768
470895131|462474933;443165774;602407841;531945590;432708482;494450837;494450566;537761893;540983450;481846139
527253232|497298801;522915649;537500640;538508582;544571286;482286258;524288616;540461786;524524923;527326020
544459294|535801091;522916046;530562874;494616578;473794978;521917769;467115789;510633690;478654166;498054836
607603231|540955502;537445965;602933880;247236832;251656680;301218568;313085206;434698067;439768849;441085880
492653088|531162860;532728171;522373829;540983450;484506735;603454649;544489149;443165503;280048344;304905805
529764468|529761827;529764449;507982087;517277913;497388087;536239211;529753247;497748679;507981133;529752607
490588707|530384266;522742085;476228333;602933897;532762722;602933838;536845151;519289096;519546475;602930075
602208006|519545216;532823217;507695033;532969498;446060767;339001132;532969528;606950195;606844307;532823470
602360359|432920883;536217748;431512166;440137118;452303338;456819690;456889415;456940629;458994112;459591019
537627176|537625732;489274134;536219869;540943905;536216741;490198464;490198476;536284804;545185748;535288869
602933801|545173772;494224970;526640354;532201163;532200936;531864744;542348868;604595572;532200285;540971186
607665400|534348216;601964759;539971389;608257113;608239524;539913156;540760139;607409096;539149520;543668399
340331053|533146762;605728768;467845501;605738183;494456133;483126105;606466676;501442569;522325849;523568900
523602478|476773373;531162830;523604261;602503172;505292952;494222678;476774241;531163151;605728764;534119767
600214064|494217005;600438722;600214026;605040676;537486573;530895401;494217111;539267329;541090304;531673553
523602481|523539990;495824803;501528126;510156985;506879110;522104433;533718815;505036620;484506227;531162839
602933810|602930020;602933838;602933840;602933850;530384339;529704752;602509148;519204002;530613849;602931723
540478003|544628780;536372437;534931660;525772002;606689849;533729012;538028744;539147886;499596469;1150561
540478004|540461944;535770211;510466029;539687507;542943209;543367651;601676721;605820165;601314045;604597061
523602487|412018594;453574414;457088892;459589843;460669743;467341392;473221401;473221443;477354745;477883729
532693428|536150067;532818369;540016339;460941856;509337711;532727385;503296689;542920701;539022857;531864239
530646235|530646159;534633208;609834936;491503017;499726194;537359727;525044500;525768615;537501201;603223598
508299835|602128537;518954173;513831561;518956860;494451595;505373175;519443647;521108601;511315811;534418586
537224344|538507493;535008199;531603615;601127021;605358299;535843647;536773305;532789695;536939521;536011611
602933822|519546475;529705338;494456994;532727390;602931788;602933845;532762722;494450495;519279159;536845151
600214079|538659163;609134529;538669343;545171930;542348865;545171952;542348868;538662338;494220832;542344131
512051777|532286740;542920622;512416066;508682125;526639966;500632854;505929306;536958971;605042641;522143554
458443330|488463634;536213821;536212614;458443118;503038380;537489600;482529293;280047161;280050341;280050558
602933827|528995175;532699939;523181304;515649251;536515740;519777813;520182295;602930081;521417440;602930038
512051780|525768612;505116804;525763599;531586139;354979912;458944483;467673577;534118432;501527936;544673168
507667832|441085880;453818287;457371975;469133263;469723564;477354764;477883725;480161432;480167031;480263741
445827654|247207905;247236832;251656680;280050971;287387417;301218568;306742039;313085206;359182215;382134646
528992839|543164396;381625650;359182215;361205099;372395803;377526370;380922027;412018594;430269958;430972915
535320332|530896445;530890351;542569567;604595536;530892156;538257619;538014433;605040645;522325455;606844318
515770954|515771978;443001607;537240877;527559341;323461431;527559342;527818120;537232217;607645422;1150561
512051787|498054787;510165062;530097475;527438055;430848442;537971636;478654432;501870738;498054837;603101614
602229324|536939477;486450343;493914451;508560904;518733127;521963283;522402054;531511094;534353926;535006387
602933838|602437198;530383498;530612017;482405241;532762722;494456994;530384339;532690734;602930096;490588707
537070159|485535744;542560250;536516228;537447313;518164850;531863735;541091391;534117735;539022857;539607667
602933840|494450495;532766663;529704752;602930020;529826532;602437198;494456994;495093221;536845151;602933850
534348216|608257113;607665400;601964759;608239524;539913156;540760139;539971389;539149520;605365314;543668399
512051794|542915485;363529646;436185024;461603033;465746868;486123623;490858513;490858815;494222542;498526018
512915214|518963559;611260225;168383707;196652199;306884123;319542389;323461431;329917442;336784679;345016081
534348217|603330912;539026616;531603615;600251967;531602888;602435162;600332444;522102202;539026425;539477376
494455384|476774147;538913505;520416083;520416081;538912656;520416074;531315835;503921563;494450272;608171055
602933850|494456994;495093221;602933840;540988205;602933810;461952564;602930020;476228333;482405241;494449914
494455388|481326503;505116991;601310481;533251726;601304119;494450272;522425019;530562332;508687711;513832024
512051805|513927960;512051117;523184294;510532868;512307191;510533307;519104929;521414017;523181982;519103144
603454636|540955502;539121654;527161920;531864724;540552174;529000534;533250527;247236832;251656680;301218568
604605024|526927742;606736943;480342957;601123716;530473509;534232330;538930545;535009110;537708980;537136879
536183227|539147873;512634730;542588509;536029664;601021402;602105227;540976146;485823860;525803238;529679452
462474342|606201131;462088217;496479198;531863019;519278365;477006134;495824316;496565788;536713575;496938442
487323409|212494506;425221546;431512166;432559640;432559658;432920883;435973729;443098319;445907371;450862878
543738472|532789695;518065095;519350787;540465069;530754245;537111711;520445783;508428091;608706611;609421643
489260631|505929107;535757837;520656403;536091817;532740962;511672549;544133962;495827441;501907062;512195790
484101223|534455371;493915808;539970926;514259231;531513521;462714015;542370338;460863767;495460815;502592828
531532400|543367651;540461944;280047161;280050341;280050558;313220608;326522104;331364689;331519112;354955209
602933873|531162747;602933856;531162839;602930002;602930050;500633700;543642742;505292952;520182290;602931717
602933874|520182676;541393876;510155861;523568895;495825595;523568885;523604107;510154892;544140780;499596610
532150035|456848296;534955026;535263589;478140019;537136899;535263627;431950227;532149999;544393740;513224560
605607831|602966670;540846121;605680147;602106448;540467456;1150561;161807365;167990014;222156682;231198014
494223806|541092294;520866422;280050971;287387417;306742039;359182215;382134646;397380389;430264433;430269958
520866422|494223806;415732959;451916553;458916804;468491903;470958557;474598204;476538159;477004518;477006047
602933880|537445965;540955502;505372901;542348878;529000534;521625016;533251290;536239634;545172713;539123363
602933882|535757808;472139453;536712845;532742387;472683535;602931784;602931726;525107411;532814027;533796384
602933883|541391429;601302466;541495531;537243013;540950070;609849255;541344109;601310453;540948774;523181965
602229372|602106469;602101131;502592828;602100043;437546303;452303338;456819690;456889415;458994112;461126996
517672042|514063034;525643010;531945531;521503911;514063701;541918327;531864288;537587985;532319224;340331053
602966654|538923814;540294843;535536136;535536685;601312099;602991122;608842058;459349458;528204934;509314414
602933887|539615504;252513262;270538245;297336457;340331053;344232369;358291986;359182215;362174539;397649076
515705476|520178974;513832498;602454803;461494976;537359212;600214079;478888165;602407996;494541987;515705466
515705477|525107412;479303124;530383511;535756939;536507806;541495531;528996695;486540133;523181954;516482205
505371713|497387170;513882622;536239260;519286510;505373175;496478729;247236832;251656680;301218568;313085206
525306503|508312217;247236832;251656680;301218568;313085206;434698067;439768849;441085880;441766715;450703158
602933897|494216986;602930096;476228333;494451379;602509148;499498363;494450496;602437198;494456994;490588707
519096970|494224651;529002562;519162537;494226202;530089941;494226203;505037103;494223608;543645087;504902788
515705483|607367454;602437193;520178974;463324822;522742131;463324895;497056810;504365905;520178967;498526009
522985922|531603910;537110199;602097493;539481143;535534379;607918623;513969696;520262379;539150316;602107745
602966670|605607831;600342732;540846121;602433577;539087767;605680183;532213833;533727138;534955062;538508582
538872941|600286510;542408388;536012152;538922905;544626847;602435104;538872996;603970419;531888317;536279227
519096976|606693060;513310118;522742099;544627181;516490610;504958226;453639217;530894485;504902798;519001470
600476305|600475083;604138021;536280710;536279163;608497912;604140408;540068116;609615291;536282977;537029612
602966674|602649110;602647472;602649170;602638403;535006400;535536899;535246021;545185748;488483643;535386351
434571927|605479234;534931661;534932131;196652199;306884123;319542389;336784679;429480315;429517642;437017682
601311897|601126189;538925471;32348766;167990014;210294359;215652821;222156682;231198014;274263302;367457837
515705499|519779835;525107412;523189576;479303124;474441658;523181306;527843703;532722113;537236579;527843692
515705502|535757764;533796759;527502743;602930095;605040632;519098518;535757447;523181965;527844114;601304837
465487919|371328083;477971127;477006026;497863464;602433593;603033570;536513978;538256191;521288147;450996221
543771297|538510893;530111592;530112644;543770697;538925464;538925547;544566264;537240868;542112027;247207905
603690779|604991994;541117643;537010091;487322281;537686313;527818120;538507493;544393741;601360535;605004638
531603910|522985922;539481143;607918623;513969696;523288153;535534379;539482432;539483365;522337804;527818788
519162537|492895743;543645087;543642748;519107975;529002562;492673471;505037103;517803574;529007765;519097352
527813290|605086187;529680791;525044500;530646235;528997515;606248547;540294110;537255917;493722039;530089951
519162539|543644540;494222499;543640708;482547667;505036824;517278877;528999681;543638726;543641613;492673471
519162542|540988163;196652199;306884123;319542389;336784679;429480315;429517642;434571927;437017682;437568776
540986031|487446508;494221051;492673198;544141540;538667591;537489235;543997593;545013577;602503154;247236832
252513262|462714015;506095956;167439986;168383707;175727599;280047161;280050341;280050558;297336457;313220608
521503527|496264956;524524923;481086671;607556117;535009186;604406501;526171657;541996860;470436252;527253264
540986034|505854788;535825774;540961382;519446878;519442597;602407918;601300950;532772046;544139983;539120453
529001587|531603355;609844933;532370728;609841320;609182180;609853393;609834935;609182195;525768615;609834936
605686452|432920816;532969527;517221296;544327462;212494506;326525660;339000782;339001132;339002977;339004822
539621742|532370656;504922530;527743115;535009483;457859361;540968909;542452808;536693093;504417250;514413445
520180131|520180146;494616578;510164168;495093004;501527730;479838209;528995188;510344298;521107862;529001369
533250505|527023848;527027049;505373503;536241833;532745863;540955511;527027012;532891824;505368252;532780861
540986040|489781852;502399911;533342680;542564336;498907712;539406856;487514654;537137393;530896530;503950719
532150047|533163807;480214771;525939196;528272740;600262884;536219544;539971433;488483643;536239634;537255993
537447100|541918327;530895478;540928488;530561875;539636487;531864288;457088892;520179428;534119767;451836240
529001589|503137766;544325213;477422339;602479374;532818359;457424100;478714745;376501018;521918181;602422929
605686466|524510554;541115266;527462358;280047161;280050341;280050558;313220608;326522104;331364689;331519112
486540479|510919070;486538976;485974051;540457289;512307183;512472638;541090691;485974055;536847782;544460799
472910532|536847783;544673470;536241833;538478430;527503421;412018594;441085880;441766715;451219055;452303338
522373829|522373839;544489291;522425023;544489129;451708745;476773007;522374590;530562917;533796768;522425012
522373830|522373828;477883648;517690431;494450274;503470547;530562840;544489138;484478954;522425023;533146762
541903559|537686094;538872921;530925797;601299206;537417716;543860892;538306928;536011614;485824977;531238205
491326152|512196120;536511469;481911797;541264182;487742711;514349539;527815213;544135749;607414650;515438657
540674762|535009100;452303338;456819690;456889415;458994112;461126996;462436494;462436705;462439740;462439918
600476365|540466499;603504540;537803972;534931660;495090655;1150561;161807365;168383707;212494506;292943374
522373839|476773007;522373829;522425012;540952468;481204592;494222474;522373828;522373830;451056366;544489110
483691216|415732959;451916553;458916804;468491903;470958557;474598204;476538159;477004518;477006047;485975747
36670161|490027316;505059717;481461481;313125870;313231846;333479899;338994039;349585737;367024095;384209272
486771410|521531656;540980523;538912219;537240885;543997050;499539172;531675444;536507801;519106103;609841302
537561812|430985996;444629090;444874992;445209967;457669915;457854979;458024907;463734561;475248999;481696902
536939221|535534426;535070290;538310160;544626875;523099229;491997425;534232330;537710207;534630445;542588981
540977313|534955062;540976849;539087965;532719660;508690450;522231058;532370687;537011577;537618977;527743141
543640697|541495527;541493677;543998945;541514497;541510443;452358683;484110386;485347764;486539983;487849674
539087635|536280784;538682465;539481136;487322281;167990014;222156682;231198014;329906228;334346679;363143521
530384236|497506992;483812516;519291710;517692404;518952404;530385236;481592453;520180750;520181064;505574464
540461786|535289161;503470989;525772002;538508582;526171678;532214530;504922530;544140793;524288616;518668758
522373853|510923327;514348655;516532571;503317205;536241727;535757837;510232602;518956860;518961370;544133982
522373854|522424988;506545150;532201201;540982436;532201084;540989953;494217909;506988431;520182327;522375022
603434849|531888046;32348766;488601978;539971289;488530945;543685895;543091514;455489317;534629806;488308947
539134688|607918623;537110199;607911331;607990722;513969696;523288153;539481143;522985922;161807365;277825275
607645422|536212615;527559342;512805238;537240877;534852289;443001607;442446467;482286258;487949316;512634730
522373860|602930002;531162747;520181431;523604261;543638715;522425023;531162839;494222678;495822782;520182290
532318949|532973589;529827324;529824057;531864244;531864180;537487924;527465830;497643271;521108973;523230463
523602664|499596459;306742039;471621239;287387417;494759637;270538245;280048344;280050971;344232369;358291986
529001596|528991499;527437838;523603598;501528126;511244503;467673832;470589690;527437849;505835742;522742150
539134698|544626249;536734527;604991938;538873128;544155252;545186047;605781376;363143521;167990014;222156682
499452652|459316131;459538767;521108593;459316160;528995184;521108956;530383504;499452699;537360786;467115789
488262383|527027040;602186177;519441653;519446868;537358771;505368416;540457289;536847782;521287043;519211135
523602673|484506944;533718815;533718798;510165008;537118959;523539991;605728770;605977314;506784985;530890387
508721486|499949022;522127455;503765095;358291986;435772024;436582536;270538245;280048344;280050971;287387417
530090741|523568900;510160635;523569359;533144006;605728797;510155861;602479312;605743757;544140780;523569365
533505239|531586148;601063970;498077686;520416084;494217417;517277916;527744682;534287253;544393740;523284160
539147886|535289161;539971099;610147621;498177901;540465071;540478003;540461786;534931660;536693093;480080652
533250518|538668015;531864165;529003132;534607082;441766715;463615466;465545721;469274954;470782033;472910532
523602694|499596459;479608490;601308921;510160633;495826944;506646931;525107600;605728701;516113654;523603589
499452681|430867308;521106362;521108593;161501389;467115789;537360484;433509609;499452652;530562874;532813296
533646091|505070546;508428091;533163788;212494506;425221546;432559640;432559658;435973729;443098319;445907371
601312012|610455152;603676603;504902155;600438728;516483345;519100297;538254715;603395468;530896445;496196286
464768130|363529646;436185024;461603033;461837588;462287192;465746868;466729900;470562011;475961998;481479836
540674830|538309125;605403166;385976625;453645718;461567286;461567332;461567458;463923107;468330080;473221447
538872963|537136902;532213848;536279227;542407860;538008017;533729417;537708980;603457326;538922905;535844342
525044500|508078207;611038976;530646235;473018266;532370728;605682203;531586090;527813290;605969139;505419589
514349536|494217004;529753247;529751835;497748679;521663743;508721918;497417633;512308123;536507770;507982087
535844184|536029664;536285166;600332402;603692223;531603615;541751409;534348217;539026425;544571286;604063001
532319001|605042695;537971617;498362769;542345488;538669343;519286510;532705974;504001872;521414001;532200318
494226202|517803574;543641618;460748009;497112424;543638731;543640708;494223608;504902788;505036627;519107975
467618587|430435498;456944434;340982256;483177067;527325821;1150561;32348766;167439986;175727599;224332036
521964318|518645990;601123787;541263417;526171657;514134790;522876660;536611398;505564448;601063957;478836471
603425925|537242997;537321923;537232188;536283034;542452808;544627817;540938365;515917186;538873808;1150561
503040802|530089291;601065249;603692273;544135749;518660432;497640099;536239152;466163216;478913385;491326152
494226212|487140625;537763227;608534305;522848470;513419745;511591285;525770550;511548232;544461995;516532856
397380389|439221472;451708713;532973835;438948068;523568889;495826944;533796806;494449917;496481486;443165503
497863462|470589690;531163274;495980507;536510031;544139984;605743764;523569171;601308921;606461808;495824100
497863464|506545139;519279158;490858806;496479154;496479198;529827823;519778415;477006026;533251748;527843903
513830023|519290535;520300118;488528620;523602665;529002032;544139981;602930050;500633700;523568900;533796361
462588716|608749907;196652199;306884123;319542389;336784679;429480315;429517642;434571927;437017682;437568776
503008045|511484974;519107118;466032439;471183901;490674556;537145423;486538642;537232173;456684869;536512798
540951005|534420207;519106103;486771410;494217232;536507801;541092282;498177428;485801458;475077773;603223214
536939314|536916655;533163752;534852472;537006417;543360340;538922879;539087907;540847260;543518880;492673198
474598195|508046181;486663996;431132482;520529780;484478978;280048344;406923816;407272928;421459776;429804606
470043444|537234511;444875096;531862969;247236832;251656680;301218568;313085206;381625650;430972915;432920767
495979318|602422973;461770146;504365905;484731062;494449917;498362806;512416801;520300107;602422985;270538245
477006649|494836361;508478939;520416068;525772005;192385349;196652199;239930650;247236832;251656680;301218568
493685562|601126198;526927742;477561599;487323382;606984113;32348766;167990014;222156682;231198014;274263302
529828667|532319135;514066231;503221731;512416079;530613800;536239260;512770294;506570900;528995828;540946767
474598204|473014327;531863697;247236832;251656680;301218568;313085206;359182215;381625650;415732959;430269958
535006013|544627190;539087418;605682648;605680147;537618977;535009133;544627149;537137087;539087965;605682631
527027006|517161147;494222548;521188485;510155854;539021526;605039662;607362552;530894515;531862988;536509990
494226239|519165306;504903338;504903350;504903310;543642755;504902153;517279670;502887254;495823190;528993123
527027011|536510001;534932032;531862901;540814530;537137408;534062677;415732959;451916553;458916804;468491903
605015449|543217944;543738472;537111711;212494506;425221546;431512166;432559640;432559658;432920883;435973729
531511094|536939477;542371956;543859635;544627777;521963283;543366646;486450343;493914451;508560904;518733127
494897990|485857782;462439918;483165783;536822246;488754000;497966353;539026478;539087912;11826933;436256185
601312071|600799423;604251213;491429406;604409464;525519401;603504545;604997430;526342153;518668758;537686291
431262537|467634295;606466644;489482827;491111019;498928628;602437175;476805956;506786301;529001942;510160635
456018762|484478954;530562840;544489138;451056314;522374590;522374578;517690431;522373828;522373830;529457052
463915851|536132522;520004769;603033570;538306928;537256258;535007406;544626117;274263302;534852214;536939435
518720332|516483369;280050971;287387417;306742039;313231846;340331053;382134646;395989965;397380389;428848731
544629218|537802386;538925492;487322281;544152579;604410827;167990014;222156682;231198014;329906228;334346679
431262543|429986525;478650607;429986681;463426878;523181277;539021511;530091949;470017733;602933825;539022829
488754000|457912464;485857297;531515058;477493887;483993620;462439918;536822246;450074861;520503143;538923882
535203216|494455414;543164395;280050971;287387417;306742039;336793552;340901021;349585737;379766076;382134646
540953427|512881506;498527022;482404921;512416079;511548567;540988210;441085880;451219055;457424100;459672686
491440980|518356238;536833711;510162308;517501619;543488118;539609337;536514014;412018594;441085880;441766715
518188174|504902148;542348890;502791745;530029867;504902824;521530169;523184283;467183838;503513327;537487920
519099773|504922531;535757776;604063018;535757764;519001466;519101714;522848088;538259690;467107223;486539841
516934971|541090716;537233159;529001302;527503421;441766715;463615466;465545721;469274954;470782033;472910532
478880691|520178967;494543215;516111970;497056810;515705476;602437193;540955521;602422997;520181442;537359212
527027035|605728720;523603598;527023855;506647862;498353044;477883775;484526411;499539671;504203665;531585379
606100484|607603227;518962188;477005896;501535411;512196120;528939840;537500613;528939525;524677682;531152303
535006047|536135061;539087965;508585583;536133003;522138498;522231990;534954987;534955092;602435140;522138515
527027040|537971594;488262383;543165744;602186177;527021175;543994449;486771410;475278858;511457144;536507801
528993122|476773394;602422943;519290535;520300118;504192273;503137278;602422989;520298731;528013919;528995023
528993123|543640707;543638726;528996411;543645072;543642755;519164515;494226239;504903338;543644540;543638141
467618660|524178146;431137406;431950227;444716921;445658817;448528714;452303338;455336385;456819690;456848296
537011577|534955062;522231058;537618977;522231990;528826686;540977313;539087965;539088763;600342771;535006013
534736213|534289953;529001403;542492026;506881713;606462879;496478641;512660072;602509135;531864662;521108980
544626216|600342771;536133003;536135399;536135061;602435140;544627149;604597009;536610131;544012467;600802959
541996860|534838540;536011787;481086671;516183657;502668114;521503527;536611398;517848676;541263417;496264956
523471722|525643010;535451345;496031608;531945531;536148744;605015428;538821689;489109712;532286740;532736562
540461933|493968938;540986069;606689849;523869434;499596469;512051071;527559306;531515080;515541477;161807365
536239245|536239648;529767458;526584183;529766593;529761535;527597509;506545375;457424608;511673376;511672551
542346097|537763228;532307798;465754417;533375583;323940117;354979912;354981215;359182215;372395803;430269958
540461938|601126142;540339765;538922871;535843810;1150561;161807365;168383707;292943374;295727333;307384075
540461940|539411042;540977281;608493082;522200365;600470347;223076937;493968938;531515080;542587648;543860749
527502197|543752381;437546303;451579512;471621280;472788180;478913113;488376562;488376957;494568252;495979014
540461944|540478004;600797927;522110072;542943209;534931033;601314045;477771528;604597061;531513519;535770211
543640724|537564613;539022279;537758052;537759517;543644552;542915535;533376825;542559638;491714175;537043569
494450495|535825688;602933840;519289096;519546475;530384339;602509148;494450496;530385252;482405241;602933845
421459776|544135748;602437164;544489072;472656273;270538245;280048344;280050971;287387417;306742039;323940117
541092268|487719530;532973837;532201130;604781749;536514014;604781734;522424988;537588002;540982436;606462829
605086187|606252877;537256561;527813290;543104008;604614230;606248547;533141096;537255917;528997515;528996043
527502214|477006026;540552137;537763226;519286534;606199136;600952423;438948068;462474703;470589690;519289874
542346119|600214006;600232816;526411139;530894485;512358149;527325986;530894496;533044768;603981308;604355247
537971592|530897354;600232827;467182748;530896455;600232816;483844313;483844746;491585254;527597939;537485829
605086188|601126189;539026577;543859819;538925471;32348766;167990014;210294359;215652821;222156682;231198014
537971594|527027040;537586763;513308413;602186177;521531656;521417438;601304849;486771410;537485860;543165744
493719200|526172104;602103320;544153811;452267875;539204231;521503692;502137489;527253264;463085794;537141674
537971596|522373832;487719530;506545150;522424988;604781749;537964240;519286510;532200369;506988431;606462831
489130893|534851987;1150561;161807365;168383707;212494506;292943374;307384075;323461431;329917442;345016081
527502222|521414017;519104929;469382817;512051117;512307191;510533307;512307192;481698218;523181982;523184294
532810639|522192753;534117712;505291998;511457144;513312712;540966346;521663743;537236558;540984449;540940222
537971600|537973167;535757764;600440938;531864300;540991145;527502743;537088131;602931726;459010693;492515647
537447313|503198533;460941856;482529150;528335484;532727385;532740958;482529409;528335021;531864239;539611526
539970911|538260979;538306892;539971063;528272740;539971433;532214387;538507493;537561943;534852044;539147873
535006101|604597061;535009159;535009206;488418670;543858423;450968667;522109676;535009111;535009168;522110072
502791745|497387576;519001470;538259690;609841354;519102523;519099927;477903622;522742099;518188174;539267329
527502234|495822730;521107116;605738111;523043954;605728794;605728788;503765095;603103033;529006024;605743754
483380124|482529285;539611526;536142788;539610540;528335021;536145766;532807205;483978529;460941856;537447313
432690783|530611545;517691968;530562844;400082644;503765095;537359217;530611521;522127455;436582536;435772024
532319135|528995828;529828667;538253782;444629090;444874992;461837588;462287192;463734561;466729900;470562011
537971617|521414001;609134529;602503169;494224970;504001872;545172769;606197990;515909933;606461841;545171975
518065058|528995188;601583423;454615147;478654166;537489608;499452681;513421080;26734903;161501389;192385349
513308486|531862900;540456914;540457289;536847782;504365721;486538976;506647836;521607817;536512898;536214239
493505446|295727333;315456573;330092497;442006742;445267968;451219055;451291775;452267875;452896296;452896331
535006119|602649121;429897758;437524798;444357943;460680227;462222805;467844776;470177197;472546857;481462601
470092956|503470989;527326085;524178150;602289416;512805238;609712812;522337813;535141230;1150561;161807365
536939435|536132522;538306928;544626117;463915851;537108376;535007406;537256258;274263302;534852214;32348766
537971628|473221401;602422968;497865182;505036620;602479391;530611521;536507740;602930001;544673165;476773367
520181442|513832498;602407996;498526009;530561437;602437193;494543215;497056810;522742072;602454803;602454897
484477871|523602665;610617851;536146762;542920701;280047161;280050341;280050558;313220608;326522104;331364689
535006129|535007917;539026428;545186324;532750477;26734903;36670161;161501389;313125870;338994039;367024095
542559154|457855007;540950070;541495529;541494308;536712845;602931710;525107411;511315672;536514035;510285118
535202739|534117730;461748305;532740958;455915093;531863750;532201040;518954599;461041864;487416574;523284149
537971636|531315892;530097475;499707676;478653717;512051787;528994365;532968848;606197924;523045991;455854986
535202746|521415949;520256190;519292359;535966201;461315815;601304884;519446867;531586385;496477582;543997050
537111711|519350787;525095366;465348715;528687138;535844105;530754245;604432215;540465069;487183611;468448746
540976986|540970183;540989033;528991497;528999905;527626465;540988999;521607356;540965433;471624780;472581018
497322941|600214048;524877819;539086839;459538767;460669748;523048034;535315961;530611554;459316160;602509110
536939455|167990014;222156682;231198014;295727333;315456573;330092497;415889940;431357984;433917339;445267968
538807232|529000051;532287065;527502705;529001403;529005882;542492026;531862963;532201186;533252382;544141540
488344736|535450866;521607828;537235406;520416084;530890312;495133971;530890389;532973589;538260976;523284160
542559171|530893252;544356899;453639217;497386882;531676774;504957943;518187938;606466627;609379749;449513670
512308117|520655956;456548264;506784980;512052468;514348424;536512898;494224170;523047813;533377585;521107870
532319174|601302548;495093139;601310468;527226340;495133436;506647219;508313253;495092758;601304134;601310433
518065095|538926635;506555824;542877924;519350787;425221546;543738472;161807365;212494506;414813194;432559640
535770062|537501210;533841658;535769997;535006127;494321430;512841917;529680046;533796359;534955098;543674017
603741822|544628302;601126142;541358548;603946365;541947858;542111164;537564636;602106449;466494583;605772650
505373175|503221731;502852438;525643010;527027018;478714700;508784081;518088512;498527028;505905547;509457521
512429004|494007311;489810626;497966353;431137406;431950227;444716921;445658817;448528714;452303338;455336385
540943926|537487924;539122579;532973113;531862899;531864180;602503122;531559182;532973589;529705795;531864288
450989008|535032040;479608490;533250512;506646931;530893261;499596610;512661023;484526412;495826966;535203775
607732216|603036155;439251298;1150561;161807365;168383707;196652199;292943374;306884123;307384075;323461431
604179412|535072077;531862959;500400993;161807365;414813194;441085880;441766715;449130670;452896296;452896331
536939477|531511094;544627777;542371956;537137095;602229324;543366646;486450343;493914451;508560904;518733127
493965596|497670574;460681657;494496832;537627176;498459196;491180476;497966359;491131312;496790528;543188768
603104245|603103078;543638742;463428656;498054547;603104279;534417880;498054563;523230449;478653442;488404167
497388087|529764449;513311264;507981133;517277913;512307185;507982087;512308429;494217004;521503069;529764468
504957920|454206687;520298733;540988186;527161913;494836575;6731526;17659082;247210662;247238591;297320894
605403166|538309125;540674830;540676935;600302313;602100064;385976625;453645718;461567286;461567332;461567458
523602914|476774241;501528011;513308417;483521140;494222678;517047939;502952673;500633700;531162830;476806516
523602917|605728797;494456123;506646931;510162236;523602926;611260262;510165029;506647862;270538245;280048344
477301735|530384743;532975108;483731186;522143554;537487924;497643271;527463060;531864301;532201186;432920767
456231915|430972915;532973101;532201136;280047161;280050341;280050558;313220608;326522104;331364689;331519112
530090988|523189571;532727394;609849262;527843703;535756953;532699939;537060736;602930038;533796754;515705287
